offsetNano,x,y,z
3966431583,4.261673,-1.5203247,9.095566
3971466983,4.2951965,-1.5322876,9.114731
3976502384,4.316742,-1.553833,9.124298
3981568302,4.323929,-1.5801697,9.148239
3986603702,4.321533,-1.6041107,9.1698
3991639103,4.3119507,-1.5993195,9.184158
3996674503,4.323929,-1.5682068,9.1698
4001709903,4.3191376,-1.5394745,9.133881
4006775821,4.32872,-1.5131378,9.095566
4011811222,4.323929,-1.4963837,9.057266
4016846622,4.3311157,-1.4868011,9.016571
4021882022,4.3263245,-1.5059509,9.006989
4026917423,4.321533,-1.572998,8.954315
4031952823,4.323929,-1.6448212,8.918396
4037018741,4.304779,-1.7166443,8.949524
4042054142,4.2832336,-1.7860718,9.047684
4047089542,4.266464,-1.8195953,9.126694
4052124942,4.266464,-1.8315582,9.129089
4057160343,4.273651,-1.8195953,9.085999
4062226261,4.256897,-1.742981,9.064453
4067261661,4.24971,-1.6735535,9.018951
4072297061,4.2521057,-1.5993195,8.9830475
4077332462,4.24971,-1.5346832,9.002197
4082367862,4.2473145,-1.4820099,9.057266
4087433780,4.2521057,-1.4796143,9.105148
4092469181,4.285614,-1.4772186,9.15303
4097504581,4.316742,-1.4915924,9.200912
4102539981,4.3502655,-1.5203247,9.227249
4107575382,4.359848,-1.5658112,9.2248535
4112610782,4.3454742,-1.6280518,9.239227
4117676700,4.3143463,-1.711853,9.236832
4122712101,4.2951965,-1.7525482,9.234436
4127747501,4.280838,-1.7693176,9.265564
4132782901,4.2712555,-1.7645264,9.275131
4137818302,4.2832336,-1.7405853,9.210495
4142853702,4.242523,-1.7381897,9.150635
4147919620,4.182678,-1.7597351,9.1458435
4152955020,4.1204224,-1.7621307,9.045288
4157990421,4.0222626,-1.8124084,8.882492
4163025821,3.9288788,-1.9153595,8.671799
4168061222,3.861847,-2.0326843,8.6311035
4173127140,3.861847,-2.0015564,8.781937
4178162540,3.9671936,-1.8195953,9.026138
4183197940,4.1252136,-1.5514374,9.277527
4188233341,4.26886,-1.3239899,9.526535
4193268741,4.34787,-1.1659698,9.7061
4198304142,4.400543,-1.0893555,9.777924
4203370060,4.4101257,-1.0821838,9.789886
4208405460,4.3861847,-1.1300659,9.797073
4213440860,4.378998,-1.2042847,9.8090515
4218476261,4.383789,-1.2952576,9.789886
4223511661,4.378998,-1.4365234,9.794678
4228577579,4.402939,-1.5490417,9.770737
4233612979,4.4220886,-1.632843,9.718063
4238648380,4.4364624,-1.6927032,9.62709
4243683780,4.4172974,-1.7573395,9.521744
4248719181,4.3430786,-1.8363495,9.402023
4253785099,4.2305603,-1.9297333,9.260773
4258820499,4.1252136,-2.0614014,9.085999
4263855899,4.0342255,-2.149994,8.9279785
4268891300,3.9552155,-2.1523895,8.911224
4273926700,3.9624023,-2.0350647,9.078812
4278962101,4.0581665,-1.8243866,9.287109
4284028019,4.1754913,-1.5873566,9.481033
4289063419,4.2712555,-1.3742676,9.624695
4294098819,4.304779,-1.2425842,9.7061
4299134220,4.292801,-1.1564026,9.708481
4304169620,4.2305603,-1.1348572,9.662994
4309235538,4.1611176,-1.1396332,9.598358
4314270938,4.09169,-1.1755524,9.536102
4319306339,4.0462036,-1.201889,9.50737
4324341739,4.01268,-1.2521667,9.459488
4329377140,3.9935303,-1.2713165,9.399643
4334412540,3.9552155,-1.3072357,9.361328
4339478458,3.9504395,-1.312027,9.337387
4344513858,3.9552155,-1.2354126,9.325409
4349549259,3.9384613,-1.1420288,9.284714
4354584659,3.9312744,-1.0773926,9.150635
4359620060,3.8570557,-1.0319061,9.006989
4364685978,3.7852325,-1.0007782,8.887283
4369721378,3.6894684,-1.0031738,8.817841
4374756778,3.643982,-0.98402405,8.765167
4379792179,3.6343994,-0.9744415,8.688553
4384827579,3.624817,-1.0103607,8.69574
4389862979,3.6320038,-1.0869751,8.817841
4394928897,3.6559448,-1.1396332,8.901642
4399964298,3.6894684,-1.1587982,8.980652
4404999698,3.69664,-1.1156921,9.07402
4410035099,3.6822815,-1.0366821,9.107544
4415070499,3.643982,-0.96965027,9.093185
4420136417,3.5937042,-0.8714905,9.083603
4425171817,3.569748,-0.7541809,9.040512
4430207218,3.5553894,-0.667984,9.023743
4435242618,3.5529938,-0.67277527,8.997406
4440278019,3.5673676,-0.667984,8.99501
4445343936,3.545807,-0.6967163,8.980652
4450379337,3.541031,-0.77812195,8.987839
4455414737,3.5529938,-0.89064026,9.026138
4460450138,3.5673676,-1.0151367,9.117126
4465485538,3.5984802,-1.1827393,9.198517
4470520938,3.643982,-1.3982086,9.301468
4475586856,3.6942596,-1.5682068,9.382874
4480622257,3.7325592,-1.7046661,9.404419
4485657657,3.7493134,-1.7860718,9.404419
4490693058,3.751709,-1.8267822,9.404419
4495728458,3.7660828,-1.8387451,9.387665
4500794376,3.8139648,-1.7980499,9.327805
4505829776,3.837906,-1.7310028,9.265564
4510865177,3.8594513,-1.6615753,9.200912
4515900577,3.8594513,-1.6065063,9.131485
4520935978,3.873825,-1.5394745,9.078812
4525971378,3.873825,-1.493988,9.045288
4531037296,3.885788,-1.4844055,9.050079
4536072696,3.8929749,-1.4844055,9.097961
4541108097,3.8953705,-1.4891968,9.129089
4546143497,3.902542,-1.5466614,9.162613
4551178897,3.8905792,-1.6352386,9.222458
4556244815,3.8762054,-1.7142487,9.31105
4561280216,3.8881836,-1.790863,9.382874
4566315616,3.909729,-1.8435364,9.423584
4571351017,3.9241028,-1.8794556,9.457092
4576386417,3.9432526,-1.8986053,9.435547
4581452335,3.9312744,-1.8602905,9.399643
4586487735,3.9384613,-1.7884674,9.3302
4591523136,3.9217072,-1.6759338,9.246414
4596558536,3.9145203,-1.5131378,9.155426
4601593936,3.902542,-1.3455353,9.078812
4606659854,3.873825,-1.1875305,9.050079
4611695255,3.8403015,-1.0702057,9.057266
4616730655,3.7924194,-0.99838257,9.07402
4621766056,2.6360168,-0.5530548,4.364624
4626801456,4.146759,-1.4868011,11.626251
4631836856,4.639969,-1.5346832,12.737152
4636902774,4.438843,-0.73262024,9.354141
4641938175,3.6559448,-0.7661438,8.169022
4646973575,3.1220398,-1.2689209,8.422806
4652008976,3.0286713,-1.5993195,9.179367
4657044376,3.229782,-1.6663666,9.701309
4662110294,3.5242615,-1.572998,9.62709
4667145694,3.69664,-1.4173737,9.361328
4672181095,3.7421417,-1.3335724,9.229645
4677216495,3.7325592,-1.3215942,9.325409
4682251895,3.6870728,-1.3479309,9.418793
4687317813,3.667923,-1.3191986,9.476257
4692353214,3.6798859,-1.2737122,9.481033
4697388614,3.7062225,-1.2856903,9.490616
4702424015,3.7373505,-1.3263855,9.526535
4707459415,3.7541046,-1.4029999,9.598358
4712494815,3.7852325,-1.493988,9.648636
4717560733,3.8283234,-1.5825653,9.677368
4722596134,3.885788,-1.6400299,9.667786
4727631534,3.9001617,-1.6591797,9.655823
4732666935,3.909729,-1.6663666,9.641449
4737702335,3.8953705,-1.6424255,9.552872
4742768253,3.8762054,-1.6208801,9.473862
4747803653,3.8235474,-1.5753784,9.452316
4752839054,3.7876282,-1.5394745,9.430756
4757874454,3.7612915,-1.5083466,9.418793
4762909854,3.7732544,-1.4676514,9.418793
4767975772,3.782837,-1.4532776,9.416397
4773011173,3.799591,-1.493988,9.368515
4778046573,3.806778,-1.529892,9.332596
4783081974,3.8139648,-1.5586243,9.332596
4788117374,3.8211517,-1.572998,9.3302
4793152774,3.8283234,-1.5490417,9.339783
4798218692,3.8043823,-1.5801697,9.361328
4803254093,3.7876282,-1.6160889,9.394852
4808289493,3.770874,-1.663971,9.404419
4813324894,3.770874,-1.6591797,9.387665
4818360294,3.7636871,-1.6041107,9.382874
4823426212,3.7612915,-1.553833,9.380478
4828461612,3.746933,-1.5155334,9.368515
4833497013,3.7134094,-1.474823,9.291901
4838532413,3.6774902,-1.4532776,9.186554
4843567813,3.6415863,-1.4484863,9.160217
4848633731,3.6176453,-1.4197693,9.186554
4853669132,3.6176453,-1.4245453,9.217682
4858704532,3.6272125,-1.4245453,9.2200775
4863739933,3.6415863,-1.4484863,9.253586
4868775333,3.6415863,-1.4891968,9.263168
4873810733,3.6272125,-1.5442657,9.275131
4878876651,3.6008759,-1.6017151,9.263168
4883912052,3.605667,-1.6065063,9.284714
4888947452,3.6080627,-1.5897522,9.306259
4893982853,3.605667,-1.5706024,9.31105
4899018253,3.6152496,-1.5322876,9.258377
4904084171,3.6080627,-1.5131378,9.174576
4909119571,3.605667,-1.4915924,9.124298
4914154972,3.605667,-1.4652557,9.131485
4919190372,3.6535492,-1.4341278,9.17218
4924225772,3.6798859,-1.4197693,9.193741
4929261173,3.6990356,-1.4484863,9.227249
4934327091,3.7062225,-1.5251007,9.253586
4939362491,3.715805,-1.5897522,9.258377
4944397892,3.715805,-1.6376343,9.246414
4949433292,3.7014313,-1.6376343,9.241623
4954468692,3.6655273,-1.608902,9.25119
4959534610,3.6391907,-1.572998,9.265564
4964570011,3.6008759,-1.577774,9.272751
4969605411,3.5841217,-1.5610199,9.255981
4974640811,3.5745392,-1.5466614,9.284714
4979676212,3.581726,-1.5274963,9.294296
4984742130,3.588913,-1.5131378,9.315842
4989777530,3.612854,-1.5322876,9.325409
4994812931,3.6152496,-1.5753784,9.370911
4999848331,3.6415863,-1.6280518,9.399643
5004883731,3.660736,-1.6735535,9.392456
5009949649,3.6750946,-1.6783295,9.394852
5014985050,3.6990356,-1.6735535,9.382874
5020020450,3.7253723,-1.6663666,9.361328
5025055851,3.7229767,-1.6687622,9.325409
5030091251,3.0023346,-0.4692688,3.423706
5035126651,4.158722,-1.5059509,11.238388
5040192569,4.7022095,-1.8052216,11.963821
5045227970,4.5872955,-0.7757263,8.178589
5050263370,3.830719,-1.256958,8.1019745
5055298770,3.5170898,-2.1571808,9.054871
5060334171,3.5386353,-2.3654785,9.713272
5065400089,3.4428558,-2.2816772,9.792282
5070435489,3.3470917,-2.1835175,9.550476
5075470890,3.2920227,-2.0350647,9.416397
5080506290,3.4093475,-1.7525482,9.1458435
5085541690,3.667923,-1.5274963,8.7556
5090607608,3.9145203,-1.3766632,8.779541
5095643009,4.0821075,-1.256958,9.059662
5100678409,4.1012726,-1.0941467,9.1458435
5105713810,3.9217072,-0.9313507,9.006989
5110749210,3.624817,-0.8738861,8.856155
5115815128,3.3901825,-0.95529175,8.851364
5120850528,3.3231506,-1.122879,8.973465
5125885929,3.4261017,-1.312027,9.148239
5130921329,3.612854,-1.5131378,9.325409
5135956729,3.830719,-1.6472168,9.466675
5141022647,4.0390167,-1.7166443,9.5169525
5146058048,4.1371765,-1.7166443,9.504974
5151093448,4.122818,-1.6735535,9.430756
5156128849,4.0342255,-1.6041107,9.332596
5161164249,3.9217072,-1.4796143,9.174576
5166199649,3.8403015,-1.3647003,8.99501
5171265567,3.8043823,-1.201889,8.832214
5176300968,3.8450928,-1.0869751,8.693344
5181336368,3.9145203,-1.0079651,8.607162
5186371769,4.055771,-0.9911957,8.559265
5191407169,4.220978,-1.019928,8.547302
5196473087,4.4172974,-1.1372528,8.532928
5201508487,4.6303864,-1.2617493,8.501816
5206543888,4.82193,-1.359909,8.408432
5211579288,4.9823303,-1.4604645,8.288727
5216614688,5.0852814,-1.572998,8.159439
5221680606,5.130768,-1.7190399,8.058884
5226716007,5.183441,-1.9201508,7.970291
5231751407,5.3103333,-2.082962,7.843399
5236786808,5.4803314,-2.1763306,7.716507
5241822208,5.597641,-2.2337952,7.5010376
5246888126,5.6551056,-2.3128052,7.1921844
5251923526,5.616791,-2.3894196,6.8881226
5256958927,5.556946,-2.4085693,6.617569
5261994327,5.5138397,-2.3750458,6.4140625
5267029728,5.482727,-2.2840729,6.282379
5272065128,5.4611816,-2.1691437,6.222534
5277131046,5.477936,-2.0302887,6.2560425
5282166446,5.5114594,-1.9536743,6.241684
5287201847,5.5473633,-1.9177551,6.2129517
5292237247,5.590454,-1.9345093,6.1961975
5297272647,5.5928497,-2.0374603,6.241684
5302308048,5.6144104,-2.2912445,6.344635
5307373966,5.724533,-2.5953217,6.4691315
5312409366,5.961563,-2.9233246,6.624756
5317444767,6.2368927,-3.2992096,6.81868
5322480167,6.5289917,-3.6343994,7.1538696
5327515567,6.813904,-3.9049377,7.510605
5332581485,7.05571,-4.130005,7.802704
5337616886,7.2089386,-4.3335114,7.934387
5342652286,7.1921844,-4.5489807,7.8769226
5347687686,7.0628967,-4.7955933,7.6901703
5352723087,6.8689575,-4.9823303,7.3621674
5357758487,6.624756,-5.0780945,6.8258667
5362824405,6.30394,-5.1092224,6.169861
5367859806,5.8634033,-5.1595,5.482727
5372895206,5.3630066,-5.2744293,4.8123474
5377930606,4.7931976,-5.4898987,4.165909
5382966007,4.1970367,-5.803543,3.5194702
5388031925,3.5601807,-6.1602783,3.0214844
5393067325,2.913742,-6.5289917,3.1220398
5398102726,2.4301147,-6.756439,3.9815521
5403138126,2.2002716,-6.758835,5.561737
5408173526,2.2002716,-6.5481415,7.553711
5413208927,2.3391418,-6.2608337,9.550476
5418274845,2.5282745,-6.033386,11.118668
5423310245,2.6455994,-5.8322754,12.009323
5428345645,2.4732056,-5.7293243,12.504913
5433381046,2.0231018,-5.693405,12.911926
5438416446,1.4029999,-5.604828,13.249512
5443482364,0.73262024,-5.41568,13.412323
5448517765,0.07661438,-5.125992,13.34288
5453553165,-0.4812317,-4.7812195,13.026855
5458588565,-0.98402405,-4.378998,12.442673
5463623966,-1.3479309,-3.9384613,11.784256
5468689884,-1.6017151,-3.4955292,11.051636
5473725284,-1.6903076,-3.1411896,10.309433
5478760685,-1.6615753,-2.9951477,9.64624
5483796085,-1.5035553,-3.1914673,8.963898
5488831485,-1.280899,-3.727768,8.398865
5493866886,-1.0390778,-4.4364624,8.159439
5498932804,-0.78289795,-4.984726,8.324646
5503968204,-0.5506592,-5.2169647,8.798691
5509003604,-0.30885315,-5.173874,9.318237
5514039005,-0.0143585205,-5.0828857,9.591171
5519074405,0.25138855,-5.094864,9.607925
5524140323,0.4405365,-5.2600555,9.536102
5529175724,0.61531067,-5.4922943,9.48822
5534211124,0.9026184,-5.621582,9.418793
5539246524,1.2952576,-5.5162354,9.179367
5544281925,1.6496124,-5.3294983,8.7939
5549347843,1.8339539,-5.1930237,8.3797
5554383243,1.8842316,-5.099655,7.929596
5559418644,1.8148041,-5.099655,7.4459686
5564454044,1.632843,-5.240906,6.9982452
5569489444,1.367096,-5.4731445,6.7133484
5574524845,1.1492157,-5.724533,6.7181244
5579590763,1.0965424,-5.9040985,7.053314
5584626163,1.2234344,-6.138733,7.6782074
5589661563,1.572998,-6.4691315,8.276749
5594696964,2.0422516,-6.9000854,8.736435
5599732364,2.4923706,-7.2831573,9.088394
5604767765,2.8562775,-7.570465,9.404419
5609833683,3.0765533,-7.7883453,9.727646
5614869083,3.1795044,-8.078033,10.00058
5619904483,3.1890717,-8.365341,10.014954
5624939884,3.0741577,-8.61673,9.787491
5629975284,2.8562775,-8.904037,9.402023
5635041202,2.5187073,-9.265564,8.937561
5640076603,2.2194214,-9.56723,8.556885
5645112003,1.9369049,-9.751587,8.429977
5650147403,1.766922,-9.84256,8.372528
5655182804,1.7262268,-9.797073,8.240845
5660218204,1.7525482,-9.481033,8.214508
5665284122,1.8938141,-8.942337,8.348587
5670319522,2.1356354,-8.219299,8.655045
5675354923,2.4253235,-7.3621674,8.803482
5680390323,2.6575623,-6.497864,8.667007
5685425724,2.7724915,-5.664688,8.319855
5690491642,2.817978,-4.855438,8.00621
5695527042,2.7605133,-4.103668,7.7093353
5700562442,2.7293854,-3.3423004,7.455551
5705597843,2.7413635,-2.6671448,7.2017517
5710633243,2.7150269,-2.1284485,6.952759
5715699161,2.6336212,-1.8148041,6.6870117
5720734561,2.5163116,-1.790863,6.30394
5725769962,2.4540558,-1.9895782,5.9831085
5730805362,2.4516602,-2.3965912,5.875366
5735840763,2.5474243,-3.0502167,6.06691
5740876163,2.6503754,-4.036621,6.6151733
5745942081,2.8203735,-5.178665,7.2807617
5750977481,3.1196442,-6.1818237,7.970291
5756012882,3.4715881,-6.9000854,8.681381
5761048282,3.770874,-7.376541,9.284714
5766083683,4.005493,-7.5489197,9.610321
5771149601,4.098877,-7.4890594,9.694122
5776185001,4.0462036,-7.261612,9.543289
5781220401,3.885788,-6.8641815,9.100357
5786255802,3.6822815,-6.246475,8.777145
5791291202,3.541031,-5.4803314,8.437164
5796357120,3.3973694,-4.888962,8.12114
5801392520,3.3255463,-4.5513763,7.539337
5806427921,3.1004944,-4.6543274,7.5273743
5811463321,2.8275452,-4.984726,8.063675
5816498722,2.7940369,-5.0541534,8.271973
5821534122,2.980774,-4.9583893,8.511383
5826600040,3.229782,-4.912903,8.947128
5831635440,3.4596252,-4.802765,9.361328
5836670841,3.624817,-4.6710815,9.569626
5841706241,3.69664,-4.594467,9.545685
5846741642,3.7253723,-4.4604034,9.368515
5851807560,3.7182007,-4.244919,9.200912
5856842960,3.6559448,-3.9935303,9.07402
5861878360,3.6008759,-3.7588959,8.966293
5866913761,3.6391907,-3.6200256,8.61673
5871949161,3.7445374,-3.6391907,8.288727
5877015079,3.909729,-3.5362396,8.425201
5882050479,4.0821075,-3.3111877,8.779541
5887085880,4.285614,-3.3854065,8.935165
5892121280,4.4484253,-3.7804413,8.956711
5897156681,4.6231995,-4.2784424,8.975861
5902222599,4.7955933,-4.730942,8.894455
5907257999,4.9224854,-5.1092224,8.683777
5912293399,4.936844,-5.4324493,8.504211
5917328800,4.862625,-5.762848,8.45871
5922364200,4.771637,-5.932831,8.516174
5927399601,4.728546,-5.920868,8.726868
5932465519,4.7261505,-5.9160767,8.731659
5937500919,4.826706,-6.040573,8.32225
5942536319,4.910507,-5.9160767,8.28154
5947571720,4.8602295,-5.578491,8.475479
5952607120,4.6854553,-5.307953,8.303085
5957673038,4.402939,-5.118805,7.8721313
5962708438,4.1060486,-5.0661316,7.5489197
5967743839,3.8929749,-4.9152985,7.486664
5972779239,3.8043823,-4.6591187,7.5848236
5977814640,3.782837,-4.4125214,7.6351166
5982850040,3.818756,-4.237732,7.6590576
5987915958,3.8690338,-4.1180267,7.4770966
5992951358,3.93367,-4.0653534,7.005432
5997986759,3.85466,-4.084503,6.5289917
6003022159,3.6870728,-4.108444,6.4619446
6008057560,3.605667,-4.0485992,6.64151
6013123478,3.6631317,-4.0581665,6.7157288
6018158878,3.8139648,-4.194641,6.782776
6023194278,4.0821075,-4.4292755,7.1203613
6028229679,4.3909607,-4.625595,7.4459686
6033265079,4.644745,-4.807556,7.613556
6038330997,4.759674,-5.039795,7.6159515
6043366397,4.74292,-5.23851,7.60878
6048401798,4.6710815,-5.2959747,7.711731
6053437198,4.5489807,-5.300766,7.814682
6058472599,4.431671,-5.3055573,7.7979126
6063538517,4.3574524,-5.3294983,7.704544
6068573917,4.340683,-5.276825,7.6590576
6073609317,4.3502655,-5.0924683,7.711731
6078644718,4.3813934,-4.9248657,7.6710205
6083680118,4.364624,-4.7405243,7.656662
6088746036,4.3071747,-4.6950226,7.728485
